index,fname,length_qb,year,last_mc,partition_entropy,inverse_coherence,variable_resonance,value_resonance,variable_resonance_entropy,value_resonance_entropy,variable_inertia,value_inertia
389,l123-07_preludes_terrasse,134.0,1911.0,45,0.10763822000455528,-0.35757225996158337,percentage_resonances_5,0.011419526259257165,percentage_resonances_entropy_5,0.0014890586915687902,moments_of_inertia_5,1.0616794700760923e-05
390,l123-08_preludes_ondine,225.0,1911.0,74,0.12103262701110613,-0.6268334619608593,percentage_resonances_5,0.08294802295918367,percentage_resonances_entropy_5,0.01785752722048869,moments_of_inertia_5,0.0017813895697545046
391,l123-09_preludes_hommage,162.0,1911.0,54,0.0766715071203023,-0.48561884263576777,percentage_resonances_5,0.9502362444749276,percentage_resonances_entropy_5,0.46261740559052034,moments_of_inertia_5,0.08617213085047244
392,l123-10_preludes_canope,132.0,1911.0,33,0.12093849767502426,-0.3908816023305519,percentage_resonances_5,0.6694248586912185,percentage_resonances_entropy_5,0.14729504474745853,moments_of_inertia_5,0.0530620932851084
393,l123-11_preludes_tierces,330.0,1911.0,165,0.12332609616909478,-0.21806297413184958,percentage_resonances_5,0.6238301567797785,percentage_resonances_entropy_5,0.05680408802091918,moments_of_inertia_5,0.027997992319703235
394,l123-12_preludes_feux,206.25,1911.0,100,0.18711956103209032,-0.17647235885593693,percentage_resonances_5,0.0423081499107674,percentage_resonances_entropy_5,0.006878357546062108,moments_of_inertia_5,0.00017669997764706652
395,l132_berceuse,272.0,1914.0,68,0.11944071841388501,-0.30391756445779167,percentage_resonances_5,0.6157006920415224,percentage_resonances_entropy_5,0.07789559808468402,moments_of_inertia_5,0.04030013076010863
396,l133_page,114.0,1915.0,38,0.1452943041151131,-0.4287125242147106,percentage_resonances_5,0.18282548476454294,percentage_resonances_entropy_5,0.0432880317739033,moments_of_inertia_5,0.005209628467420651
397,l136-01_etudes_cinq,317.0,1915.0,116,0.1424312503528377,-0.24394404712594478,percentage_resonances_5,0.47917000480692196,percentage_resonances_entropy_5,0.09483267617280923,moments_of_inertia_5,0.017728041984633406
398,l136-02_etudes_tierces,304.0,1915.0,80,0.09828468013269732,-0.30131539774907895,percentage_resonances_5,0.6858336218836565,percentage_resonances_entropy_5,0.17193730267559146,moments_of_inertia_5,0.040717139874680536
399,l136-03_etudes_quartes,252.0,1915.0,85,0.10139957199399788,-0.2531838411478079,percentage_resonances_5,0.821344,percentage_resonances_entropy_5,0.1118793490132783,moments_of_inertia_5,0.03686845098485236
400,l136-04_etudes_sixtes,179.0,1915.0,59,0.14539583366131859,-0.2656192378694296,percentage_resonances_5,0.31840454417777225,percentage_resonances_entropy_5,0.0737540241183894,moments_of_inertia_5,0.01283376070838815
401,l136-05_etudes_octaves,181.5,1915.0,121,0.15855031959951335,-0.17003374411579172,percentage_resonances_5,0.4009035133237691,percentage_resonances_entropy_5,0.06505443475632415,moments_of_inertia_5,0.00953888442185366
402,l136-06_etudes_huit,146.0,1915.0,69,0.1598029343140556,-0.17798017077988493,percentage_resonances_5,0.40038049940546966,percentage_resonances_entropy_5,0.0337131580864448,moments_of_inertia_5,0.014046720150777197
403,l136-07_etudes_degres,176.0,1915.0,88,0.15114695180163457,-0.2272995224831898,percentage_resonances_5,0.03676734693877551,percentage_resonances_entropy_5,0.003522862900034707,moments_of_inertia_5,7.552774722432332e-05
404,l136-08_etudes_agrements,151.0,1915.0,62,0.15762167647330913,-0.18643614351737128,percentage_resonances_5,0.46259177514526373,percentage_resonances_entropy_5,0.12690000697652232,moments_of_inertia_5,0.009283697949290608
405,l136-09_etudes_notes,336.0,1915.0,85,0.1607043050897203,-0.17004540229260554,percentage_resonances_5,0.02492582672762853,percentage_resonances_entropy_5,0.0017589085805877276,moments_of_inertia_5,0.00011237791889496362
406,l136-10_etudes_sonorites,277.5,1915.0,75,0.14707129536040076,-0.2679458399018619,percentage_resonances_5,0.228637234097614,percentage_resonances_entropy_5,0.035614680263672406,moments_of_inertia_5,0.0069109723259271226
407,l136-11_etudes_arpeges,201.0,1915.0,67,0.07730027649951109,-0.39139770057448353,percentage_resonances_5,0.9435115274866797,percentage_resonances_entropy_5,0.32089282942453384,moments_of_inertia_5,0.06543390619765271
408,l136-12_etudes_accords,308.0,1915.0,182,0.13012680700415544,-0.28983856322398055,percentage_resonances_5,0.2679497925707435,percentage_resonances_entropy_5,0.04901854720527777,moments_of_inertia_5,0.006795445625966456
409,l138_elegie,83.0,1915.0,21,0.13500370398747505,-0.392373281603577,percentage_resonances_5,0.7481492233996225,percentage_resonances_entropy_5,0.24783030010553447,moments_of_inertia_5,0.06982926748318828
410,l000_etude,284.0,1915.0,73,0.13053414712673714,-0.33218616201084983,percentage_resonances_6,0.003967466772465781,percentage_resonances_entropy_6,0.0005872402925509732,moments_of_inertia_6,2.6021782545025843e-05
411,l000_soirs,92.0,1917.0,23,0.1538962903937144,-0.4220599010057424,percentage_resonances_6,0.039893952783739424,percentage_resonances_entropy_6,0.00915737079576728,moments_of_inertia_6,0.00038252391019114165
412,l009_danse,184.0,1880.0,92,0.09187644426933037,-0.42677886692582545,percentage_resonances_6,0.0008958165367732689,percentage_resonances_entropy_6,0.0001452178374564095,moments_of_inertia_6,5.825152607712277e-08
413,l066-01_arabesques_premiere,426.0,1888.0,107,0.08540807625328088,-0.4306290983798326,percentage_resonances_6,0.002313766913133142,percentage_resonances_entropy_6,0.00027142023157777933,moments_of_inertia_6,2.9374227838208194e-07
414,l066-02_arabesques_deuxieme,440.0,1891.0,110,0.0835379972830357,-0.3719120312608361,percentage_resonances_6,0.09732469667851851,percentage_resonances_entropy_6,0.010529739980672252,moments_of_inertia_6,0.0019405800483732584
415,l067_mazurka,414.0,1890.0,138,0.10351738471280697,-0.46064966860846673,percentage_resonances_6,0.0003986656426431532,percentage_resonances_entropy_6,2.4959154556330214e-05,moments_of_inertia_6,2.980070724454497e-09
416,l068_reverie,403.0,1890.0,101,0.0886042136530836,-0.30317382033957235,percentage_resonances_6,0.00337419724276364,percentage_resonances_entropy_6,0.000433533242536545,moments_of_inertia_6,3.1814785952588926e-06
417,l069_tarentelle,999.0,1890.0,333,0.10205578820648108,-0.3441820097450533,percentage_resonances_6,0.0012897267529770858,percentage_resonances_entropy_6,8.924543478721338e-05,moments_of_inertia_6,1.0134050002930357e-07
418,l070_ballade,420.0,1890.0,105,0.12514440547446723,-0.22715935293682565,percentage_resonances_6,0.0023922902494331066,percentage_resonances_entropy_6,0.0003600546428606455,moments_of_inertia_6,5.566631929797774e-07
419,l071_valse,453.0,1890.0,151,0.11246383966688894,-0.40101961382425766,percentage_resonances_6,0.001681407662695857,percentage_resonances_entropy_6,9.522970385593563e-05,moments_of_inertia_6,3.0420614481054217e-07
420,l075-01_suite_prelude,356.0,1897.5,89,0.06782386447661741,-0.43003705116931007,percentage_resonances_6,0.0006741086117375149,percentage_resonances_entropy_6,0.00016917651076038442,moments_of_inertia_6,3.016667906229002e-08
421,l075-02_suite_menuet,312.0,1897.5,104,0.08951881691406283,-0.29001585257934753,percentage_resonances_6,0.011425598335067637,percentage_resonances_entropy_6,0.0012132055336414275,moments_of_inertia_6,2.1394811580182655e-05
422,l075-03_suite_clair,324.0,1897.5,72,0.07420746619016132,-0.5198021472583281,percentage_resonances_6,0.001176652135334285,percentage_resonances_entropy_6,7.770012130080443e-05,moments_of_inertia_6,1.330359754669808e-07
423,l075-04_suite_passepied,624.0,1897.5,156,0.07454713955107828,-0.37161146486111213,percentage_resonances_6,0.004766090742426246,percentage_resonances_entropy_6,0.0005560878346217923,moments_of_inertia_6,4.179408641186924e-06
424,l082_nocturne,355.0,1892.0,77,0.11089885273193303,-0.35090022559577716,percentage_resonances_6,0.007602660123966942,percentage_resonances_entropy_6,0.00043650870977599677,moments_of_inertia_6,7.857089615609327e-06
425,l087-01_images_lent,172.0,1894.0,57,0.11766141063097307,-0.3656649916982373,percentage_resonances_6,0.004326663061114116,percentage_resonances_entropy_6,0.0012874169704914398,moments_of_inertia_6,8.310883236151659e-07
426,l087-02_images_souvenir,216.0,1894.0,72,0.07313376971349435,-0.4509630518121518,percentage_resonances_6,0.0030864197530864196,percentage_resonances_entropy_6,0.0005717861882838206,moments_of_inertia_6,9.521195765777994e-07
427,l087-03_images_quelques,677.0,1894.0,186,0.11491133403226718,-0.2738107320588618,percentage_resonances_6,0.14409736237506246,percentage_resonances_entropy_6,0.01928195272542048,moments_of_inertia_6,0.007774124309956593
428,l095-01_pour_prelude,536.12,1901.0,163,0.12377671145029955,-0.29303279873571936,percentage_resonances_6,0.5050126747327209,percentage_resonances_entropy_6,0.029937560631032527,moments_of_inertia_6,0.02978038187922608
429,l095-02_pour_sarabande,216.0,1894.0,72,0.07169145485613744,-0.4466147826069941,percentage_resonances_6,0.0030864197530864196,percentage_resonances_entropy_6,0.0005979158810424229,moments_of_inertia_6,9.494629268972424e-07
430,l095-03_pour_toccata,532.0,1901.0,266,0.14051805157820574,-0.15409071580469152,percentage_resonances_6,0.0297417018665702,percentage_resonances_entropy_6,0.00308862991941904,moments_of_inertia_6,0.0003335816553570869
431,l099_cahier,202.0,1903.0,55,0.12225356837428163,-0.38171537440337405,percentage_resonances_6,0.0700972748199302,percentage_resonances_entropy_6,0.015903206772286765,moments_of_inertia_6,0.0005694214720211617
432,l100-01_estampes_pagode,388.0,1903.0,98,0.06062650684407256,-0.6713107760727052,percentage_resonances_6,0.000278988202784568,percentage_resonances_entropy_6,7.795075093412502e-05,moments_of_inertia_6,2.1441915862553915e-09
433,l100-02_estampes_soiree,280.0,1903.0,136,0.09842672383219267,-0.32559787051068084,percentage_resonances_6,0.030138358962500483,percentage_resonances_entropy_6,0.00673567869286098,moments_of_inertia_6,8.60818826195592e-05
434,l100-03_estampes_jardins,631.0,1903.0,157,0.11318175912070966,-0.35618336505235315,percentage_resonances_6,0.019260416244066696,percentage_resonances_entropy_6,0.0013223292840412286,moments_of_inertia_6,2.4238302408947687e-05
435,l105_masques,1143.0,1904.0,381,0.11285808240707147,-0.33331328688008005,percentage_resonances_6,0.32917320155627966,percentage_resonances_entropy_6,0.042932371467306274,moments_of_inertia_6,0.009031333645958598
436,l106_isle,458.25,1904.0,255,0.13138626829100755,-0.24743819148325788,percentage_resonances_6,0.13658206365248565,percentage_resonances_entropy_6,0.021270328259278208,moments_of_inertia_6,0.0013833666921141993
437,l108_morceau,54.0,1904.0,27,0.15735177805579814,-0.42869451657356905,percentage_resonances_6,0.30615877536489855,percentage_resonances_entropy_6,0.11886188344103119,moments_of_inertia_6,0.006813607930381315
438,l110-01_images_reflets,189.5,1904.0,95,0.11091918423402423,-0.38363402116796164,percentage_resonances_6,0.22193905817174514,percentage_resonances_entropy_6,0.056667520450178706,moments_of_inertia_6,0.007715046845661991
439,l110-02_images_hommage,452.0,1904.0,76,0.13268818613207178,-0.29098974184996523,percentage_resonances_6,0.035917064766230716,percentage_resonances_entropy_6,0.0035643398117094108,moments_of_inertia_6,0.0002398365814767002
440,l110-03_images_mouvement,354.0,1905.0,177,0.12251623987638492,-0.3776790875950892,percentage_resonances_6,0.3908545931674277,percentage_resonances_entropy_6,0.04444912633394192,moments_of_inertia_6,0.026054039734733334
441,l111-01_images_cloches,224.0,1907.0,50,0.1261522122398515,-0.4093222376413545,percentage_resonances_6,0.09677933673469388,percentage_resonances_entropy_6,0.028119241658773778,moments_of_inertia_6,0.0016814891191110014
442,l111-02_images_lune,228.0,1907.0,57,0.15571664831431492,-0.30185548254498734,percentage_resonances_6,0.08146868753517436,percentage_resonances_entropy_6,0.005375354929244161,moments_of_inertia_6,0.0007733063806930378
443,l111-03_images_poissons,306.5,1907.0,106,0.1548115000868936,-0.21411835325868478,percentage_resonances_6,0.2692442360131142,percentage_resonances_entropy_6,0.0587094355840466,moments_of_inertia_6,0.012539243505630508
444,l113-01_childrens_doctor,304.0,1907.0,76,0.13761541810714983,-0.33461713508104707,percentage_resonances_6,0.09315570468317126,percentage_resonances_entropy_6,0.008258182528162336,moments_of_inertia_6,0.0031163815274491036
445,l113-02_childrens_jimbos,324.0,1907.0,81,0.12320619248365532,-0.35264496666131084,percentage_resonances_6,0.15164837297774672,percentage_resonances_entropy_6,0.019204453572929915,moments_of_inertia_6,0.0036156525523814717
446,l113-03_childrens_serenade,372.0,1908.0,124,0.12563265255147435,-0.28618203464297126,percentage_resonances_6,0.07008738649778379,percentage_resonances_entropy_6,0.02309914960993827,moments_of_inertia_6,0.0012228349068436188
447,l113-04_childrens_snow,292.0,1907.0,74,0.132562720822064,-0.3660920057259581,percentage_resonances_6,0.3709654719459561,percentage_resonances_entropy_6,0.07408163992774452,moments_of_inertia_6,0.02740816273644421
448,l113-05_childrens_little,124.0,1907.0,31,0.1387552626942325,-0.32916610548028113,percentage_resonances_6,0.0065036420395421434,percentage_resonances_entropy_6,0.0010116238510823725,moments_of_inertia_6,5.323895556794319e-06
449,l113-06_childrens_golliwoggs,256.0,1907.0,128,0.07905558960487946,-0.35972843243405145,percentage_resonances_6,0.014179161860822761,percentage_resonances_entropy_6,0.002108036036672624,moments_of_inertia_6,8.926228605499127e-05
450,l114_petit,174.0,1909.0,87,0.08128242372651515,-0.3660053410755581,percentage_resonances_6,0.004359889021006738,percentage_resonances_entropy_6,0.0006335465787061154,moments_of_inertia_6,5.018491711255238e-06
451,l115_hommage,216.0,1909.0,118,0.09969803153885683,-0.4690817577639464,percentage_resonances_6,0.06875857338820301,percentage_resonances_entropy_6,0.01925464358464676,moments_of_inertia_6,0.0007151745414950244
452,l117-01_preludes_danseuses,97.0,1909.0,31,0.10638350416366982,-0.4456559997590345,percentage_resonances_6,0.044270833333333336,percentage_resonances_entropy_6,0.006441134651217028,moments_of_inertia_6,0.00023008528408767178
453,l117-02_preludes_voiles,128.0,1909.0,64,0.07470396442017042,-0.8084455938330105,percentage_resonances_6,0.9495938991877984,percentage_resonances_entropy_6,0.31767959191699113,moments_of_inertia_6,0.14613541708529856
454,l117-03_preludes_vent,236.0,1909.0,59,0.15057163334485632,-0.2968653512139371,percentage_resonances_6,0.05264291870152255,percentage_resonances_entropy_6,0.011143108619196136,moments_of_inertia_6,0.00036840071897549487
455,l117-04_preludes_sons,181.5,1910.0,53,0.1402642193405235,-0.2915113031122631,percentage_resonances_6,0.16851829489192127,percentage_resonances_entropy_6,0.028683662683784146,moments_of_inertia_6,0.005285757772025669
456,l117-05_preludes_collines,256.0,1909.0,96,0.07492942058050978,-0.5863946869322995,percentage_resonances_6,0.001556396484375,percentage_resonances_entropy_6,0.00034884066452144655,moments_of_inertia_6,2.2397116742231288e-07
457,l117-06_preludes_pas,142.0,1909.0,36,0.11350766762451557,-0.6042895673491181,percentage_resonances_6,0.09829398928783971,percentage_resonances_entropy_6,0.024452439197708214,moments_of_inertia_6,0.0021420195359839033
458,l117-07_preludes_ce,272.0,1909.5,77,0.09729437955734095,-0.36570039515822567,percentage_resonances_6,0.3574024681803734,percentage_resonances_entropy_6,0.05875760538571454,moments_of_inertia_6,0.011386629048935126
459,l117-08_preludes_fille,117.0,1910.0,39,0.11786846213168563,-0.5708160070304534,percentage_resonances_6,0.00030245746691871453,percentage_resonances_entropy_6,0.00013081819683024212,moments_of_inertia_6,6.861038947116399e-09
460,l117-09_preludes_serenade,209.5,1909.5,137,0.13506042545599414,-0.3280904964412656,percentage_resonances_6,0.010759826927039216,percentage_resonances_entropy_6,0.002309620509691336,moments_of_inertia_6,1.7100525537404876e-05
461,l117-10_preludes_cathedrale,534.0,1909.5,89,0.13024143808470331,-0.31598484362034646,percentage_resonances_6,0.0024156574626305652,percentage_resonances_entropy_6,0.000491534747009293,moments_of_inertia_6,8.569567326158615e-06
462,l117-11_preludes_danse,199.0,1910.0,96,0.13599163131634218,-0.32401689218469787,percentage_resonances_6,0.5997323299916669,percentage_resonances_entropy_6,0.10935653154907309,moments_of_inertia_6,0.05272303310040989
463,l117-12_preludes_minstrels,178.0,1910.0,89,0.15970474217752792,-0.27842976995768215,percentage_resonances_6,0.02802515241469565,percentage_resonances_entropy_6,0.0026328525246106633,moments_of_inertia_6,0.00024004750020259087
464,l121_plus,444.0,1910.0,148,0.07785673644112003,-0.29953021353404835,percentage_resonances_6,0.020876075297844004,percentage_resonances_entropy_6,0.005463575946649261,moments_of_inertia_6,4.7791188104424124e-05
465,l123-01_preludes_brouillards,105.0,1911.0,52,0.1523179885727042,-0.44827678717187286,percentage_resonances_6,0.0012698412698412698,percentage_resonances_entropy_6,0.00012468966785930503,moments_of_inertia_6,4.068547676218283e-06
466,l123-02_preludes_feuilles,127.0,1911.0,52,0.1359470686605596,-0.4261066939302994,percentage_resonances_6,0.1826523653047306,percentage_resonances_entropy_6,0.03194579136157441,moments_of_inertia_6,0.0036223055621827315
467,l123-03_preludes_puerta,180.0,1911.0,90,0.08761351356731559,-0.4875318203782708,percentage_resonances_6,0.007677662994288568,percentage_resonances_entropy_6,0.002427814882888363,moments_of_inertia_6,4.8880897677499745e-06
468,l123-04_preludes_fees,190.75,1911.0,127,0.11977164205005035,-0.4910314840986191,percentage_resonances_6,0.5592797783933517,percentage_resonances_entropy_6,0.1577515121985609,moments_of_inertia_6,0.05170406514468559
469,l123-05_preludes_bruyeres,155.0,1911.0,51,0.079414962371316,-0.46747852032513465,percentage_resonances_6,0.00035086180430682866,percentage_resonances_entropy_6,9.916408661922541e-05,moments_of_inertia_6,1.923499497552281e-08
470,l123-06_preludes_general,218.5,1911.0,110,0.08775927564552552,-0.4028183915416795,percentage_resonances_6,0.004587058548705642,percentage_resonances_entropy_6,0.0004838719291564947,moments_of_inertia_6,2.1637781802847182e-06
471,l123-07_preludes_terrasse,134.0,1911.0,45,0.10763822000455528,-0.35757225996158337,percentage_resonances_6,0.04590423426988524,percentage_resonances_entropy_6,0.004961093923949089,moments_of_inertia_6,0.00020117176606523104
472,l123-08_preludes_ondine,225.0,1911.0,74,0.12103262701110613,-0.6268334619608593,percentage_resonances_6,0.08773118622448979,percentage_resonances_entropy_6,0.017376269490959845,moments_of_inertia_6,0.001823244086200381
473,l123-09_preludes_hommage,162.0,1911.0,54,0.0766715071203023,-0.48561884263576777,percentage_resonances_6,0.002895900015241579,percentage_resonances_entropy_6,0.0004905172276119615,moments_of_inertia_6,1.0731230956349805e-06
474,l123-10_preludes_canope,132.0,1911.0,33,0.12093849767502426,-0.3908816023305519,percentage_resonances_6,0.192646116193695,percentage_resonances_entropy_6,0.03178388737298726,moments_of_inertia_6,0.006868076481677665
475,l123-11_preludes_tierces,330.0,1911.0,165,0.12332609616909478,-0.21806297413184958,percentage_resonances_6,0.10890512837095001,percentage_resonances_entropy_6,0.00894076218300354,moments_of_inertia_6,0.0007531779759758885
476,l123-12_preludes_feux,206.25,1911.0,100,0.18711956103209032,-0.17647235885593693,percentage_resonances_6,0.20882807852468768,percentage_resonances_entropy_6,0.028159454119062496,moments_of_inertia_6,0.003248220961634502
477,l132_berceuse,272.0,1914.0,68,0.11944071841388501,-0.30391756445779167,percentage_resonances_6,0.08447772491349481,percentage_resonances_entropy_6,0.008486898730921875,moments_of_inertia_6,0.0015877444599160775
478,l133_page,114.0,1915.0,38,0.1452943041151131,-0.4287125242147106,percentage_resonances_6,0.02585410895660203,percentage_resonances_entropy_6,0.006855808671500462,moments_of_inertia_6,0.00015450179119123704
479,l136-01_etudes_cinq,317.0,1915.0,116,0.1424312503528377,-0.24394404712594478,percentage_resonances_6,0.04372296106393206,percentage_resonances_entropy_6,0.0037899393105866926,moments_of_inertia_6,0.0006208988032725393
480,l136-02_etudes_tierces,304.0,1915.0,80,0.09828468013269732,-0.30131539774907895,percentage_resonances_6,0.004999134349030471,percentage_resonances_entropy_6,0.0008077103530362865,moments_of_inertia_6,3.60891211105574e-06
481,l136-03_etudes_quartes,252.0,1915.0,85,0.10139957199399788,-0.2531838411478079,percentage_resonances_6,0.003168,percentage_resonances_entropy_6,0.00022109490218528917,moments_of_inertia_6,3.676409132124567e-06
482,l136-04_etudes_sixtes,179.0,1915.0,59,0.14539583366131859,-0.2656192378694296,percentage_resonances_6,0.3185293842264598,percentage_resonances_entropy_6,0.05103453231072118,moments_of_inertia_6,0.01903964650416304
483,l136-05_etudes_octaves,181.5,1915.0,121,0.15855031959951335,-0.17003374411579172,percentage_resonances_6,0.015750434968407556,percentage_resonances_entropy_6,0.0028958466660589763,moments_of_inertia_6,9.137766882793672e-05
484,l136-06_etudes_huit,146.0,1915.0,69,0.1598029343140556,-0.17798017077988493,percentage_resonances_6,0.01093935790725327,percentage_resonances_entropy_6,0.0010333885167474117,moments_of_inertia_6,4.900103531588893e-06
485,l136-07_etudes_degres,176.0,1915.0,88,0.15114695180163457,-0.2272995224831898,percentage_resonances_6,0.23732244897959184,percentage_resonances_entropy_6,0.030002282994242808,moments_of_inertia_6,0.007510942828959323
486,l136-08_etudes_agrements,151.0,1915.0,62,0.15762167647330913,-0.18643614351737128,percentage_resonances_6,0.08035674068735643,percentage_resonances_entropy_6,0.018185329653131993,moments_of_inertia_6,0.0005152337670933715
487,l136-09_etudes_notes,336.0,1915.0,85,0.1607043050897203,-0.17004540229260554,percentage_resonances_6,0.18927035143251358,percentage_resonances_entropy_6,0.014732264755215246,moments_of_inertia_6,0.0022162398805758744
488,l136-10_etudes_sonorites,277.5,1915.0,75,0.14707129536040076,-0.2679458399018619,percentage_resonances_6,0.004037058123285545,percentage_resonances_entropy_6,0.00043775872393756534,moments_of_inertia_6,3.5144092501752e-06
489,l136-11_etudes_arpeges,201.0,1915.0,67,0.07730027649951109,-0.39139770057448353,percentage_resonances_6,0.011767379611625968,percentage_resonances_entropy_6,0.0025459988159211872,moments_of_inertia_6,2.6495780359291142e-05
490,l136-12_etudes_accords,308.0,1915.0,182,0.13012680700415544,-0.28983856322398055,percentage_resonances_6,0.00971893600993114,percentage_resonances_entropy_6,0.001736700761265625,moments_of_inertia_6,3.6386484613176e-06
491,l138_elegie,83.0,1915.0,21,0.13500370398747505,-0.392373281603577,percentage_resonances_6,0.06154739439686457,percentage_resonances_entropy_6,0.014218279238489022,moments_of_inertia_6,0.00038933376502990293
